ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
222297_PM_x_at	0.99676	9.33e-01	8.64e-02	-6.168329	0.024235	RPL18	ribosomal protein L18
225480_PM_at	0.99676	9.33e-01	-8.63e-02	-6.168332	-0.02119	C1orf122	chromosome 1 open reading frame 122
241079_PM_at	0.99676	9.33e-01	8.63e-02	-6.168335	0.01879583		
244451_PM_x_at	0.99676	9.33e-01	8.63e-02	-6.168336	0.04039933		
227481_PM_at	0.99676	9.33e-01	-8.63e-02	-6.16834	-0.02160167	CNKSR3	CNKSR family member 3
240544_PM_at	0.99676	9.33e-01	8.63e-02	-6.16834	0.024518		
1558581_PM_at	0.99676	9.33e-01	8.62e-02	-6.168342	0.03460167	TEX22	testis expressed 22
224068_PM_x_at	0.99676	9.33e-01	-8.62e-02	-6.168344	-0.03488167	RBM22	RNA binding motif protein 22
203933_PM_at	0.99676	9.33e-01	-8.62e-02	-6.168345	-0.02446	RAB11FIP3	RAB11 family interacting protein 3
215457_PM_at	0.99676	9.33e-01	8.62e-02	-6.168347	0.01695884		
217001_PM_x_at	0.99676	9.33e-01	-8.62e-02	-6.16835	-0.01949768	HLA-DOA	major histocompatibility complex, class II, DO alpha
1557838_PM_at	0.99676	9.33e-01	8.61e-02	-6.168352	0.0255915	FAM135B	family with sequence similarity 135 member B
225818_PM_s_at	0.99676	9.33e-01	8.61e-02	-6.168352	0.02419983	TBRG1	transforming growth factor beta regulator 1
234159_PM_at	0.99676	9.33e-01	-8.61e-02	-6.168353	-0.030615		
218657_PM_at	0.99676	9.33e-01	8.61e-02	-6.168355	0.02646343	RAPGEFL1	Rap guanine nucleotide exchange factor like 1
243477_PM_at	0.99676	9.33e-01	8.61e-02	-6.168357	0.02697992	ATG10	autophagy related 10
207247_PM_s_at	0.99676	9.33e-01	8.60e-02	-6.168359	0.03780333	ZFY///ZFX	zinc finger protein, Y-linked///zinc finger protein, X-linked
228325_PM_at	0.99676	9.33e-01	8.60e-02	-6.16836	0.06571767	SPIDR	scaffolding protein involved in DNA repair
227901_PM_at	0.99676	9.33e-01	-8.60e-02	-6.168361	-0.01933	LOC648987	uncharacterized LOC648987
238507_PM_at	0.99676	9.33e-01	8.60e-02	-6.168363	0.02787767		
224776_PM_at	0.99676	9.33e-01	-8.60e-02	-6.168365	-0.02494667	GPAT4	glycerol-3-phosphate acyltransferase 4
203778_PM_at	0.99676	9.33e-01	8.60e-02	-6.168368	0.03631167	MANBA	mannosidase beta
219756_PM_s_at	0.99676	9.33e-01	8.59e-02	-6.168368	0.0469095	POF1B	premature ovarian failure, 1B
1554963_PM_at	0.99676	9.33e-01	8.59e-02	-6.168372	0.01994785		
1553677_PM_a_at	0.99676	9.33e-01	-8.59e-02	-6.168374	-0.03254167	TIPRL	TOR signaling pathway regulator
1560095_PM_s_at	0.99676	9.33e-01	8.59e-02	-6.168375	0.03319433		
214184_PM_at	0.99676	9.33e-01	-8.58e-02	-6.168377	-0.01768733	NPFF	neuropeptide FF-amide peptide precursor
226462_PM_at	0.99676	9.33e-01	-8.58e-02	-6.168378	-0.03872686	STXBP6	syntaxin binding protein 6
1569942_PM_at	0.99676	9.33e-01	8.58e-02	-6.168379	0.02137862		
1568914_PM_at	0.99676	9.33e-01	8.58e-02	-6.168379	0.0221355	OPN5	opsin 5
238894_PM_at	0.99676	9.33e-01	-8.58e-02	-6.16838	-0.03214567		
228106_PM_at	0.99676	9.33e-01	-8.58e-02	-6.168383	-0.05409	DCAF16	DDB1 and CUL4 associated factor 16
230777_PM_s_at	0.99676	9.34e-01	8.57e-02	-6.168388	0.02425117	PRDM15	PR/SET domain 15
234978_PM_at	0.99676	9.34e-01	-8.57e-02	-6.16839	-0.02128317	SLC36A4	solute carrier family 36 member 4
209008_PM_x_at	0.99676	9.34e-01	8.57e-02	-6.168393	0.03897833	KRT8	keratin 8
244580_PM_at	0.99676	9.34e-01	8.57e-02	-6.168393	0.02419167		
229987_PM_at	0.99676	9.34e-01	8.57e-02	-6.168395	0.03324667		
209644_PM_x_at	0.99676	9.34e-01	-8.56e-02	-6.168395	-0.03237267	CDKN2A	cyclin dependent kinase inhibitor 2A
203524_PM_s_at	0.99676	9.34e-01	-8.56e-02	-6.168399	-0.02162	MPST	mercaptopyruvate sulfurtransferase
229741_PM_at	0.99676	9.34e-01	-8.56e-02	-6.1684	-0.02204133	MAVS	mitochondrial antiviral signaling protein
244294_PM_at	0.99676	9.34e-01	8.55e-02	-6.168408	0.019275	GTF2H5	general transcription factor IIH subunit 5
233861_PM_at	0.99676	9.34e-01	-8.55e-02	-6.168411	-0.02401617		
229439_PM_s_at	0.99676	9.34e-01	-8.55e-02	-6.168412	-0.02239	RBM47	RNA binding motif protein 47
229315_PM_at	0.99676	9.34e-01	8.55e-02	-6.168413	0.06763333		
1566805_PM_at	0.99676	9.34e-01	8.54e-02	-6.168414	0.02283033		
205994_PM_at	0.99676	9.34e-01	8.54e-02	-6.168415	0.03121333	ELK4	ELK4, ETS transcription factor
223055_PM_s_at	0.99676	9.34e-01	-8.54e-02	-6.168416	-0.03846017	XPO5	exportin 5
215174_PM_at	0.99676	9.34e-01	-8.54e-02	-6.168419	-0.01807542	FMO6P	flavin containing monooxygenase 6 pseudogene
238377_PM_s_at	0.99676	9.34e-01	8.54e-02	-6.168421	0.017933	LINC01607	long intergenic non-protein coding RNA 1607
214571_PM_at	0.99676	9.34e-01	-8.53e-02	-6.168425	-0.03060883	FGF3	fibroblast growth factor 3
238367_PM_s_at	0.99676	9.34e-01	-8.53e-02	-6.168425	-0.040347	C1orf228	chromosome 1 open reading frame 228
234001_PM_s_at	0.99676	9.34e-01	8.53e-02	-6.16843	0.03402298	ARFGAP1	ADP ribosylation factor GTPase activating protein 1
217292_PM_at	0.99676	9.34e-01	8.52e-02	-6.168432	0.0237675	MTMR7	myotubularin related protein 7
1559336_PM_at	0.99676	9.34e-01	8.52e-02	-6.168433	0.02886667	LOC101928505	uncharacterized LOC101928505
213225_PM_at	0.99676	9.34e-01	-8.52e-02	-6.168435	-0.03527667	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
1559132_PM_at	0.99676	9.34e-01	8.52e-02	-6.168437	0.03686983	TMEM80	transmembrane protein 80
44040_PM_at	0.99676	9.34e-01	8.52e-02	-6.168439	0.02976167	FBXO41	F-box protein 41
220538_PM_at	0.99676	9.34e-01	8.52e-02	-6.168439	0.01977167	ADM2	adrenomedullin 2
220810_PM_at	0.99676	9.34e-01	8.51e-02	-6.168445	0.0248431	CLCA3P	chloride channel accessory 3, pseudogene
1554694_PM_at	0.99676	9.34e-01	-8.51e-02	-6.168446	-0.01965017	CCNY	cyclin Y
206264_PM_at	0.99676	9.34e-01	8.51e-02	-6.168448	0.03343153	GPLD1	glycosylphosphatidylinositol specific phospholipase D1
220395_PM_at	0.99676	9.34e-01	8.50e-02	-6.16845	0.01767	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
201671_PM_x_at	0.99676	9.34e-01	8.50e-02	-6.168453	0.026685	USP14	ubiquitin specific peptidase 14
1556194_PM_a_at	0.99676	9.34e-01	8.50e-02	-6.168455	0.02510967		
238575_PM_at	0.99676	9.34e-01	-8.50e-02	-6.168455	-0.01865567	OSBPL6	oxysterol binding protein like 6
1560024_PM_at	0.99676	9.34e-01	-8.49e-02	-6.168461	-0.02589667		
202264_PM_s_at	0.99676	9.34e-01	-8.49e-02	-6.168464	-0.024595	TOMM40	translocase of outer mitochondrial membrane 40
204590_PM_x_at	0.99676	9.34e-01	8.49e-02	-6.168464	0.03174667	VPS33A	VPS33A, CORVET/HOPS core subunit
226305_PM_at	0.99676	9.34e-01	8.48e-02	-6.168473	0.02099	LYNX1	Ly6/neurotoxin 1
1570255_PM_s_at	0.99676	9.34e-01	-8.48e-02	-6.168474	-0.04357507	ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A1	ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A1
232931_PM_at	0.99676	9.34e-01	8.48e-02	-6.168476	0.027025	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200
1562066_PM_at	0.99676	9.34e-01	-8.47e-02	-6.168478	-0.02809263	TRIQK	triple QxxK/R motif containing
216290_PM_x_at	0.99676	9.34e-01	8.47e-02	-6.168479	0.03184583		
206707_PM_x_at	0.99676	9.34e-01	8.47e-02	-6.168479	0.03272733	FAM65B	family with sequence similarity 65 member B
220127_PM_s_at	0.99676	9.34e-01	-8.47e-02	-6.168481	-0.03789333	FBXL12	F-box and leucine rich repeat protein 12
205602_PM_x_at	0.99676	9.34e-01	8.47e-02	-6.168482	0.0321	PSG7	pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene)
217137_PM_x_at	0.99676	9.34e-01	8.47e-02	-6.168483	0.06063333		
242118_PM_x_at	0.99676	9.34e-01	-8.46e-02	-6.168489	-0.01830952		
1570568_PM_at	0.99676	9.34e-01	8.46e-02	-6.16849	0.0184185		
227076_PM_at	0.99676	9.34e-01	-8.46e-02	-6.168491	-0.03376	NCAPH2	non-SMC condensin II complex subunit H2
1558667_PM_at	0.99676	9.34e-01	-8.46e-02	-6.168492	-0.01858702	SPATA22	spermatogenesis associated 22
212321_PM_at	0.99676	9.34e-01	-8.46e-02	-6.168493	-0.04164	SGPL1	sphingosine-1-phosphate lyase 1
240188_PM_at	0.99676	9.34e-01	8.45e-02	-6.168495	0.02417633		
224741_PM_x_at	0.99676	9.34e-01	8.45e-02	-6.168496	0.02628	GAS5	growth arrest specific 5 (non-protein coding)
240349_PM_at	0.99676	9.34e-01	-8.45e-02	-6.168497	-0.02577333	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2
1557644_PM_at	0.99676	9.34e-01	8.45e-02	-6.168498	0.03657117	RUNDC3A-AS1	RUNDC3A antisense RNA 1
205944_PM_s_at	0.99676	9.34e-01	-8.45e-02	-6.1685	-0.026375	CLTCL1	clathrin heavy chain like 1
1557802_PM_at	0.99676	9.35e-01	-8.44e-02	-6.168505	-0.01842708	LOC101926944	uncharacterized LOC101926944
212229_PM_s_at	0.99676	9.35e-01	-8.44e-02	-6.16851	-0.0338125	FBXO21	F-box protein 21
207621_PM_s_at	0.99676	9.35e-01	8.44e-02	-6.16851	0.02307167	PEMT	phosphatidylethanolamine N-methyltransferase
1557372_PM_at	0.99676	9.35e-01	8.44e-02	-6.168511	0.01616133	LOC440862	uncharacterized LOC440862
222190_PM_s_at	0.99676	9.35e-01	8.43e-02	-6.168513	0.02411	C16orf58	chromosome 16 open reading frame 58
241848_PM_x_at	0.99676	9.35e-01	8.43e-02	-6.168514	0.03259667		
223407_PM_at	0.99676	9.35e-01	8.43e-02	-6.168516	0.02788483	ENKD1	enkurin domain containing 1
209641_PM_s_at	0.99676	9.35e-01	-8.43e-02	-6.168517	-0.027295	ABCC3	ATP binding cassette subfamily C member 3
1565111_PM_x_at	0.99676	9.35e-01	8.43e-02	-6.168517	0.01759792	OFCC1	orofacial cleft 1 candidate 1
218828_PM_at	0.99676	9.35e-01	-8.43e-02	-6.168517	-0.02430167	PLSCR3	phospholipid scramblase 3
242929_PM_at	0.99676	9.35e-01	8.43e-02	-6.168519	0.0342355		
231551_PM_at	0.99676	9.35e-01	-8.43e-02	-6.168521	-0.02039733	C1orf234	chromosome 1 open reading frame 234
226320_PM_at	0.99676	9.35e-01	8.42e-02	-6.168523	0.04397	ALYREF	Aly/REF export factor
243608_PM_at	0.99676	9.35e-01	-8.42e-02	-6.168524	-0.01639517	COG2	component of oligomeric golgi complex 2
210546_PM_x_at	0.99676	9.35e-01	8.42e-02	-6.168526	0.01561167	CTAG1A///CTAG1B	cancer/testis antigen 1A///cancer/testis antigen 1B
1569325_PM_at	0.99676	9.35e-01	-8.42e-02	-6.168527	-0.02664417	ARPC5	actin related protein 2/3 complex subunit 5
1562229_PM_at	0.99676	9.35e-01	8.42e-02	-6.168527	0.0258615		
1557869_PM_at	0.99676	9.35e-01	8.42e-02	-6.168529	0.02250133		
242849_PM_at	0.99681	9.35e-01	-8.41e-02	-6.168537	-0.05292883		
221323_PM_at	0.99686	9.35e-01	8.40e-02	-6.168545	0.01951067	ULBP1	UL16 binding protein 1
1554119_PM_at	0.99686	9.35e-01	-8.40e-02	-6.168547	-0.01987	USB1	U6 snRNA biogenesis phosphodiesterase 1
213929_PM_at	0.99689	9.35e-01	8.39e-02	-6.168553	0.03035217	EXPH5	exophilin 5
237711_PM_at	0.99689	9.35e-01	8.39e-02	-6.168557	0.01610647	ZNF705G	zinc finger protein 705G
205770_PM_at	0.99689	9.35e-01	-8.38e-02	-6.168557	-0.05436183	GSR	glutathione-disulfide reductase
225790_PM_at	0.99689	9.35e-01	-8.38e-02	-6.168558	-0.05311	MSRB3	methionine sulfoxide reductase B3
242581_PM_at	0.9969	9.35e-01	8.38e-02	-6.168562	0.01619717	MAP3K15	mitogen-activated protein kinase kinase kinase 15
222802_PM_at	0.9969	9.35e-01	8.38e-02	-6.168565	0.02524433	EDN1	endothelin 1
222186_PM_at	0.9969	9.35e-01	-8.37e-02	-6.16857	-0.0183065	ZFAND6	zinc finger AN1-type containing 6
232894_PM_at	0.9969	9.35e-01	-8.37e-02	-6.168573	-0.0163585	SEC14L2	SEC14 like lipid binding 2
244721_PM_at	0.9969	9.35e-01	-8.37e-02	-6.168574	-0.06906	TP53INP1	tumor protein p53 inducible nuclear protein 1
232019_PM_at	0.9969	9.35e-01	8.37e-02	-6.168574	0.03438133	ZKSCAN2	zinc finger with KRAB and SCAN domains 2
1570102_PM_at	0.9969	9.35e-01	8.36e-02	-6.168576	0.02170483	LOC100287182	similar to hCG2038441
229507_PM_at	0.9969	9.35e-01	8.36e-02	-6.168578	0.02607083	FAM212A	family with sequence similarity 212 member A
215095_PM_at	0.9969	9.35e-01	-8.36e-02	-6.168583	-0.020626	ESD	esterase D
1570244_PM_at	0.9969	9.35e-01	8.35e-02	-6.168584	0.03578933		
231829_PM_at	0.9969	9.35e-01	8.35e-02	-6.168586	0.01647983	MAVS	mitochondrial antiviral signaling protein
233916_PM_at	0.9969	9.35e-01	8.35e-02	-6.168589	0.02270618	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2
238281_PM_at	0.9969	9.35e-01	-8.34e-02	-6.168593	-0.02231333		
209864_PM_at	0.9969	9.35e-01	-8.34e-02	-6.168594	-0.02418567	FRAT2	frequently rearranged in advanced T-cell lymphomas 2
220653_PM_at	0.9969	9.35e-01	-8.34e-02	-6.168594	-0.02048883	ZIM2	zinc finger imprinted 2
232072_PM_at	0.9969	9.35e-01	8.34e-02	-6.168597	0.02828167		
228479_PM_at	0.9969	9.35e-01	8.34e-02	-6.168597	0.02835667	SOAT1	sterol O-acyltransferase 1
219852_PM_s_at	0.9969	9.35e-01	8.34e-02	-6.168597	0.02664833	MORN1	MORN repeat containing 1
1557025_PM_a_at	0.99691	9.35e-01	-8.33e-02	-6.168602	-0.01653533		
1559348_PM_a_at	0.99691	9.35e-01	8.33e-02	-6.168603	0.02377567		
216233_PM_at	0.99691	9.35e-01	-8.33e-02	-6.168605	-0.01867083	CD163	CD163 molecule
229648_PM_at	0.99696	9.35e-01	8.32e-02	-6.168613	0.03655167	ARHGAP32	Rho GTPase activating protein 32
237706_PM_at	0.99696	9.36e-01	8.32e-02	-6.168618	0.01753067	STXBP4	syntaxin binding protein 4
238517_PM_at	0.99696	9.36e-01	8.31e-02	-6.168619	0.04645833	KLF7	Kruppel like factor 7
1570516_PM_s_at	0.99696	9.36e-01	-8.31e-02	-6.168622	-0.02299333	OR51B5	olfactory receptor family 51 subfamily B member 5
217174_PM_s_at	0.99696	9.36e-01	-8.31e-02	-6.168625	-0.0246665	APC2	APC2, WNT signaling pathway regulator
235377_PM_at	0.99696	9.36e-01	-8.31e-02	-6.168625	-0.02031179	MLIP	muscular LMNA-interacting protein
209713_PM_s_at	0.99696	9.36e-01	8.30e-02	-6.168629	0.02045467	SLC35D1	solute carrier family 35 member D1
216310_PM_at	0.99696	9.36e-01	8.30e-02	-6.168632	0.03702333	TAOK1	TAO kinase 1
1558954_PM_at	0.99696	9.36e-01	-8.30e-02	-6.168635	-0.02553633	SNORA78	small nucleolar RNA, H/ACA box 78
215473_PM_at	0.99696	9.36e-01	-8.30e-02	-6.168635	-0.02936483		
226708_PM_at	0.99696	9.36e-01	8.30e-02	-6.168636	0.0242575	NAPRT	nicotinate phosphoribosyltransferase
210129_PM_s_at	0.99696	9.36e-01	-8.30e-02	-6.168636	-0.04148417	TTLL3	tubulin tyrosine ligase like 3
238436_PM_s_at	0.99696	9.36e-01	8.29e-02	-6.168637	0.02688833	ZNF805	zinc finger protein 805
242178_PM_at	0.99698	9.36e-01	8.29e-02	-6.168643	0.02242883	LIPI	lipase I
204180_PM_s_at	0.99698	9.36e-01	8.29e-02	-6.168645	0.02973333	ZBTB43	zinc finger and BTB domain containing 43
244023_PM_at	0.99698	9.36e-01	-8.29e-02	-6.168645	-0.02931	SYK	spleen associated tyrosine kinase
205407_PM_at	0.997	9.36e-01	8.28e-02	-6.168649	0.06206667	RECK	reversion inducing cysteine rich protein with kazal motifs
235330_PM_at	0.99701	9.36e-01	8.27e-02	-6.168655	0.05239333	CCDC117	coiled-coil domain containing 117
225451_PM_at	0.99701	9.36e-01	-8.27e-02	-6.168658	-0.01981333	GRIPAP1	GRIP1 associated protein 1
1553257_PM_at	0.99701	9.36e-01	-8.27e-02	-6.168662	-0.0163379	GAL3ST3	galactose-3-O-sulfotransferase 3
213251_PM_at	0.99701	9.36e-01	8.26e-02	-6.168664	0.03321667	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5
209586_PM_s_at	0.99701	9.36e-01	8.26e-02	-6.168664	0.02528	PRUNE1	prune exopolyphosphatase
234984_PM_at	0.99701	9.36e-01	8.26e-02	-6.168669	0.04469167	NEDD1	neural precursor cell expressed, developmentally down-regulated 1
1555676_PM_s_at	0.99701	9.36e-01	-8.26e-02	-6.16867	-0.01707983	GSX1	GS homeobox 1
241911_PM_at	0.99701	9.36e-01	8.26e-02	-6.16867	0.023973	CDKL3	cyclin dependent kinase like 3
214068_PM_at	0.99701	9.36e-01	-8.25e-02	-6.168672	-0.01975518	BEAN1	brain expressed, associated with NEDD4, 1
1558631_PM_at	0.99701	9.36e-01	-8.25e-02	-6.168673	-0.04988183	PPARA	peroxisome proliferator activated receptor alpha
1562456_PM_at	0.99701	9.36e-01	-8.25e-02	-6.168678	-0.01791167		
240041_PM_at	0.99701	9.36e-01	8.25e-02	-6.168678	0.02536655	PTCHD1	patched domain containing 1
216227_PM_at	0.99701	9.36e-01	-8.25e-02	-6.16868	-0.02563533	HCG2P7	HLA complex group 2 pseudogene 7
218326_PM_s_at	0.99701	9.36e-01	-8.24e-02	-6.168682	-0.02949933	LGR4	leucine rich repeat containing G protein-coupled receptor 4
234519_PM_at	0.99701	9.36e-01	8.24e-02	-6.168683	0.02058267	NOBOX	NOBOX oogenesis homeobox
216295_PM_s_at	0.99701	9.36e-01	-8.24e-02	-6.168684	-0.06974167	CLTA	clathrin light chain A
230317_PM_x_at	0.99701	9.36e-01	8.24e-02	-6.168687	0.03012438	TMCO3	transmembrane and coiled-coil domains 3
1560182_PM_at	0.99701	9.36e-01	-8.23e-02	-6.168689	-0.03173602	LOC101927066	uncharacterized LOC101927066
239447_PM_at	0.99701	9.36e-01	8.23e-02	-6.16869	0.03047267	TRA2B	transformer 2 beta homolog (Drosophila)
1554140_PM_at	0.99701	9.36e-01	-8.23e-02	-6.168693	-0.017741	WDR78	WD repeat domain 78
205781_PM_at	0.99701	9.36e-01	8.23e-02	-6.168693	0.02106167	VPS9D1	VPS9 domain containing 1
209590_PM_at	0.99702	9.36e-01	8.23e-02	-6.168697	0.02875367	BMP7	bone morphogenetic protein 7
1554377_PM_a_at	0.99702	9.36e-01	8.22e-02	-6.168701	0.0218272	CNTNAP4	contactin associated protein like 4
215169_PM_at	0.99702	9.36e-01	-8.22e-02	-6.168702	-0.03361983	SLC35E2	solute carrier family 35 member E2
243331_PM_at	0.99702	9.36e-01	8.22e-02	-6.168704	0.0349315		
221423_PM_s_at	0.99702	9.36e-01	8.22e-02	-6.168704	0.05275	YIPF5	Yip1 domain family member 5
228037_PM_at	0.99702	9.36e-01	8.21e-02	-6.168709	0.02078167	RARA-AS1	RARA antisense RNA 1
1561909_PM_at	0.99702	9.36e-01	8.21e-02	-6.16871	0.01992833		
1553593_PM_a_at	0.99702	9.36e-01	8.21e-02	-6.168711	0.02542517	TAL2	TAL bHLH transcription factor 2
219427_PM_at	0.99703	9.36e-01	-8.21e-02	-6.168714	-0.047725	FAT4	FAT atypical cadherin 4
1566342_PM_at	0.99704	9.36e-01	-8.20e-02	-6.168718	-0.05624167	SOD2	superoxide dismutase 2, mitochondrial
213816_PM_s_at	0.99704	9.36e-01	-8.19e-02	-6.168725	-0.04109167	MET	MET proto-oncogene, receptor tyrosine kinase
222463_PM_s_at	0.99704	9.36e-01	8.19e-02	-6.168725	0.04114833	BACE1	beta-secretase 1
217259_PM_at	0.99704	9.36e-01	-8.19e-02	-6.168725	-0.02456983		
241867_PM_at	0.99704	9.36e-01	-8.19e-02	-6.168729	-0.02872417		
226972_PM_s_at	0.99704	9.36e-01	8.19e-02	-6.168729	0.01659683	CCDC136	coiled-coil domain containing 136
205680_PM_at	0.99704	9.36e-01	8.19e-02	-6.168729	0.02515467	MMP10	matrix metallopeptidase 10
208532_PM_x_at	0.99704	9.37e-01	-8.19e-02	-6.168732	-0.02592	KRTAP5-8	keratin associated protein 5-8
205384_PM_at	0.99706	9.37e-01	8.18e-02	-6.168736	0.02610833	FXYD1	FXYD domain containing ion transport regulator 1
1559154_PM_at	0.99706	9.37e-01	-8.18e-02	-6.168739	-0.01898675		
239280_PM_at	0.99706	9.37e-01	8.18e-02	-6.16874	0.02411585		
221888_PM_at	0.99707	9.37e-01	-8.17e-02	-6.168748	-0.02423567	CC2D1A	coiled-coil and C2 domain containing 1A
207125_PM_at	0.99707	9.37e-01	8.17e-02	-6.168749	0.02753	ZNF225	zinc finger protein 225
206332_PM_s_at	0.99707	9.37e-01	8.17e-02	-6.16875	0.03759833	IFI16	interferon gamma inducible protein 16
229007_PM_at	0.99707	9.37e-01	8.16e-02	-6.168751	0.03303167	LOC283788	FSHD region gene 1 pseudogene
212165_PM_at	0.99707	9.37e-01	-8.15e-02	-6.16876	-0.04179167	TMEM183B///TMEM183A	transmembrane protein 183B///transmembrane protein 183A
47560_PM_at	0.99707	9.37e-01	8.15e-02	-6.168761	0.0334805	ADGRL1	adhesion G protein-coupled receptor L1
226406_PM_at	0.99707	9.37e-01	8.14e-02	-6.168774	0.02360167	C18orf25	chromosome 18 open reading frame 25
225075_PM_at	0.99707	9.37e-01	-8.14e-02	-6.168775	-0.02504833	PDRG1	p53 and DNA damage regulated 1
227131_PM_at	0.99707	9.37e-01	-8.13e-02	-6.168778	-0.03294167	MAP3K3	mitogen-activated protein kinase kinase kinase 3
214006_PM_s_at	0.99707	9.37e-01	-8.13e-02	-6.168778	-0.01783533	GGCX	gamma-glutamyl carboxylase
217449_PM_at	0.99707	9.37e-01	-8.13e-02	-6.168779	-0.022915		
237816_PM_at	0.99707	9.37e-01	8.13e-02	-6.16878	0.01636183		
201763_PM_s_at	0.99707	9.37e-01	-8.13e-02	-6.16878	-0.046746	DAXX	death domain associated protein
1562790_PM_at	0.99707	9.37e-01	-8.12e-02	-6.168785	-0.04104733	NCALD	neurocalcin delta
243564_PM_at	0.99707	9.37e-01	-8.12e-02	-6.168787	-0.02005817	PDE1C	phosphodiesterase 1C
210309_PM_at	0.99707	9.37e-01	8.12e-02	-6.168788	0.03008833	RECQL5	RecQ like helicase 5
206832_PM_s_at	0.99707	9.37e-01	8.12e-02	-6.168789	0.026256	SEMA3F	semaphorin 3F
226445_PM_s_at	0.99707	9.37e-01	-8.12e-02	-6.168792	-0.02819333	TRIM41	tripartite motif containing 41
226370_PM_at	0.99707	9.37e-01	8.12e-02	-6.168792	0.063915	KLHL15	kelch like family member 15
215887_PM_at	0.99707	9.37e-01	-8.11e-02	-6.168797	-0.05192833	ZNF277	zinc finger protein 277
214166_PM_at	0.99707	9.37e-01	8.11e-02	-6.168801	0.01809583	SDHB	succinate dehydrogenase complex iron sulfur subunit B
224807_PM_at	0.99707	9.37e-01	8.10e-02	-6.168803	0.02872667	GRAMD1A	GRAM domain containing 1A
1570395_PM_a_at	0.99707	9.37e-01	-8.10e-02	-6.168809	-0.01644237	FAM66C	family with sequence similarity 66 member C
209445_PM_x_at	0.99707	9.37e-01	-8.10e-02	-6.168809	-0.031745	COA1	cytochrome c oxidase assembly factor 1 homolog
239467_PM_at	0.99707	9.37e-01	8.10e-02	-6.168809	0.02445317		
208026_PM_at	0.99707	9.37e-01	8.09e-02	-6.168811	0.01745467	HIST1H4F	histone cluster 1, H4f
206098_PM_at	0.99707	9.37e-01	8.09e-02	-6.168814	0.022779	ZBTB6	zinc finger and BTB domain containing 6
202111_PM_at	0.99707	9.37e-01	8.09e-02	-6.168815	0.01781	SLC4A2	solute carrier family 4 member 2
208739_PM_x_at	0.99707	9.37e-01	-8.09e-02	-6.168815	-0.03383833	SUMO2	small ubiquitin-like modifier 2
222006_PM_at	0.99707	9.37e-01	-8.08e-02	-6.168824	-0.02988833	LETM1	leucine zipper and EF-hand containing transmembrane protein 1
242534_PM_at	0.99707	9.37e-01	-8.08e-02	-6.168826	-0.02616817		
243829_PM_at	0.99707	9.37e-01	-8.07e-02	-6.16883	-0.01839967	BRAF	B-Raf proto-oncogene, serine/threonine kinase
1562299_PM_at	0.99707	9.37e-01	8.07e-02	-6.168832	0.02384	TTC6	tetratricopeptide repeat domain 6
206040_PM_s_at	0.99707	9.37e-01	-8.07e-02	-6.168835	-0.01875817	MAPK11	mitogen-activated protein kinase 11
237094_PM_at	0.99707	9.37e-01	8.07e-02	-6.168835	0.03441742	FAM19A5	family with sequence similarity 19 member A5, C-C motif chemokine like
1552487_PM_a_at	0.99707	9.37e-01	8.06e-02	-6.16884	0.02895983	BNC1	basonuclin 1
1560034_PM_a_at	0.99707	9.37e-01	8.06e-02	-6.168841	0.04178	FCN1	ficolin 1
210697_PM_at	0.99707	9.38e-01	8.06e-02	-6.168843	0.01996092	ZNF257	zinc finger protein 257
201547_PM_at	0.99707	9.38e-01	-8.06e-02	-6.168844	-0.0178295	KDM5B	lysine demethylase 5B
210362_PM_x_at	0.99707	9.38e-01	8.05e-02	-6.168845	0.01718867	PML	promyelocytic leukemia
240034_PM_at	0.99707	9.38e-01	-8.05e-02	-6.168845	-0.01578598		
208430_PM_s_at	0.99707	9.38e-01	8.05e-02	-6.168845	0.01609283	DTNA	dystrobrevin alpha
1560864_PM_at	0.99707	9.38e-01	-8.05e-02	-6.168849	-0.01909288		
243053_PM_x_at	0.99707	9.38e-01	8.05e-02	-6.16885	0.02883483	LOC100128079	uncharacterized LOC100128079
205236_PM_x_at	0.99707	9.38e-01	-8.05e-02	-6.168852	-0.03803167	SOD3	superoxide dismutase 3, extracellular
236561_PM_at	0.99707	9.38e-01	8.04e-02	-6.168853	0.07398667	TGFBR1	transforming growth factor beta receptor 1
208113_PM_x_at	0.99707	9.38e-01	-8.04e-02	-6.168855	-0.01906333	PABPC3	poly(A) binding protein cytoplasmic 3
216209_PM_at	0.99707	9.38e-01	8.04e-02	-6.168856	0.01527233	LINC00939	long intergenic non-protein coding RNA 939
236153_PM_at	0.99707	9.38e-01	-8.04e-02	-6.168856	-0.021335		
